0,1,2,3,4,5,6,7,8,9,10,dr_class
0.7876216255002781,0.4320508051050605,0.803331729996215,0.4509017880993151,0.720397775797766,0.7137885456110807,0.41355159773887484,0.4636666816921795,0.8455019454960553,0.27538107405442247,0.33184075781693484,0
0.010555208114680317,0.023773044543755235,0.10130154194751773,0.9828474613436896,0.8919123363514188,0.6251644659110024,0.4654426993582459,0.6784069607892715,0.6271076987660704,0.7458420751946555,0.5777449709526897,0
0.4757997520403983,0.2187308432769623,0.8827540551699633,0.6202671517188122,0.7824154092987428,0.5208027146873859,0.3275487858294943,0.482299108473379,0.5989246157879,0.8371058537265448,0.2456401395911496,0
0.1788057286838953,0.20874212465181738,0.5805037941122935,0.3928765822221109,0.9295576702879642,0.7673054234138154,0.5007380993476852,0.3650945620678261,0.5783195787673612,0.8044600228554941,0.599031712662797,0
0.02624661707464432,0.010390671442369465,0.3645764246533495,0.8642275894972795,0.9110478523899639,0.46552039353945485,0.16755168894504852,0.16443511504703778,0.5714619012904341,0.9283217690542536,0.08516567664761687,0
0.660378014661702,0.34128102207152816,0.8611109523322598,0.5080740718676003,0.7781721997796938,0.6807157171431731,0.6901463467132499,0.33994712391563864,0.6099358590928303,0.6001482505646791,0.5663330333812215,0
0.45607927576021257,0.21540305022814618,0.8742531683291548,0.5299874657107987,0.7880130515057717,0.7637955708312588,0.9085572895963737,0.4440561479521108,0.6626236920785198,0.290029910810258,0.6014525161745303,0
0.3649045599506636,0.08512885351128853,0.9032788927504769,0.5806243862467086,0.7905723085661276,0.7231544200299612,0.388152328477149,0.46938259761247103,0.6592300898483225,0.6022255170608517,0.27278419986491137,0
0.19002040621251545,0.3026359611913046,0.6666657565951,0.41544448532586414,0.7095305167780077,0.5273258264834477,0.40392582419960266,0.307072209585757,0.6346058009238944,0.7356728702668782,0.1324310654994572,0
0.4888783103757363,0.15582319181554335,0.8748200488643294,0.5024493666446075,0.8528295438931015,0.8087473402246254,0.6031083107394309,0.42385222946236745,0.6370039429881382,0.5167579261861093,0.5292289057844968,0
0.5029126139425564,0.17484650764345294,0.8859440798566596,0.6215291114581201,0.8498198854295607,0.70611818415947,0.26053014416881826,0.3811768102166795,0.6763593530648051,0.7174762486362773,0.2881460108613488,0
0.5988829970548988,0.1360424145900937,0.9070106444825561,0.5873308918943468,0.8416514975734937,0.666083185147568,0.4221061361125854,0.23725351860290722,0.7104953555831188,0.6946850685316228,0.531007531400942,0
0.26720002304614554,0.14349942072593364,0.7619942498339316,0.5023294368886176,0.9248213347922825,0.5428594976070117,0.3471717230530038,0.5239110072698892,0.6177222878891242,0.7685271903014552,0.23362624122237857,0
0.6469043709734708,0.25389597902295075,0.859490791807723,0.45526144841619026,0.8150959935424387,0.5928320343865897,0.3815074945321213,0.36734294307347826,0.549177184823828,0.7954194930773184,0.3420779259832519,1
0.5974605985833863,0.5716554266952786,0.8298028801682513,0.4101213551585447,0.5791624903275607,0.6099034271931879,0.5699779688286719,0.4796566998122036,0.6286439337066971,0.63747619161947,0.38731880918083045,0
0.5969636334252271,0.281373724371161,0.8915596624784368,0.5134360074406189,0.7759941494134135,0.9685755416453857,0.34034720510364325,0.40098234481205086,0.5073569494429289,0.8501384186004195,0.5544935408635707,0
0.636276583661078,0.4279859552445847,0.8474784708907925,0.34902862784989913,0.6701513830927952,0.6217685395720965,0.6617460780924648,0.3776354325022613,0.7926657039829466,0.2978948467901752,0.43197753513421505,0
0.3643154400599613,0.08077606008033,0.8914092100239308,0.738482929970135,0.9000269944051198,0.6233597864000643,0.5750886141369469,0.38255241161697295,0.7237479078540416,0.49092263255660384,0.4023339367597909,1
0.09967450389636709,0.11346184532937484,0.5541985505353861,0.6872126124806458,0.9107535240763727,0.6709900017417046,0.26739139743809376,0.4475865401424115,0.5860770757656919,0.8050768176090415,0.3622599366930363,0
0.6929298516281786,0.30871239702689757,0.8280534471893983,0.4542869551981476,0.7791307308550506,0.645818228543141,0.5274660486849971,0.388667834951149,0.6675604393727919,0.5251517102139402,0.3165229416790919,0
0.6412218527698763,0.20627954949363625,0.8980200575634316,0.6051027411652729,0.8550421772825147,0.6408663449337398,0.6175797742985022,0.44619422118789664,0.6280997825191372,0.5944020900025393,0.5925941693667033,0
0.24246243529383898,0.1782230955504974,0.8013398000166359,0.6303601983633083,0.8725746430400518,0.5339378092636694,0.46910649483333655,0.44730087230278537,0.5939127387342942,0.6677258568775812,0.27794190250423784,0
0.7015804187862149,0.27483783443922005,0.8652372129218029,0.28300195084974367,0.7909380138734781,0.653688217781483,0.5820461243276517,0.34750133101822156,0.7687267646870422,0.4635638567445213,0.4464516883985788,0
0.21114338216820802,0.018565358933441006,0.8791685647500502,0.8859999701315903,0.9456674923050754,0.6324497329369131,0.6649561596254469,0.451092287724157,0.6489201454245541,0.5747311889450053,0.3975004946383682,0
0.7335355016900049,0.2580975979788136,0.8284949093162837,0.5958702563017532,0.7842991248371491,0.8480114300984328,0.5717926023224631,0.4742099084268707,0.6325383900248607,0.6360873515326162,0.5082810903258064,1
0.3401874434663353,0.0736001309974595,0.9166377342697039,0.7613926873127873,0.9099620335366887,0.612711046950338,0.4547449661737346,0.38680314626180534,0.5351309743298569,0.8546555406956919,0.5945947366794591,0
