image_id,0,1,2,3,4,5,6,7,8,0
img00001,0.41304347826086957,0.19999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00002,0.41304347826086957,0.19999999999999998,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00003,0.08695652173913043,0.9272727272727272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00004,0.08695652173913043,0.9272727272727272,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00005,0.13043478260869565,0.18181818181818182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00006,0.13043478260869565,0.18181818181818182,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00007,0.13043478260869565,0.10909090909090909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00008,0.13043478260869565,0.10909090909090909,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00009,0.14130434782608695,0.3818181818181818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00010,0.14130434782608695,0.3818181818181818,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00011,0.043478260869565216,0.8363636363636363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00012,0.043478260869565216,0.8363636363636363,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00013,0.10869565217391304,0.9636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00014,0.10869565217391304,0.9636363636363636,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00015,0.19565217391304346,0.3818181818181818,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00016,0.19565217391304346,0.3818181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00017,0.03260869565217391,0.36363636363636365,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00018,0.03260869565217391,0.36363636363636365,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00019,0.2934782608695652,0.5636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00020,0.2934782608695652,0.5636363636363636,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
img00021,0.11956521739130435,0.23636363636363636,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
img00022,0.11956521739130435,0.23636363636363636,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
img00023,0.06521739130434782,0.7272727272727273,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00024,0.06521739130434782,0.7272727272727273,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00025,0.15217391304347827,0.2545454545454545,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
img00026,0.15217391304347827,0.2545454545454545,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
img00027,0.10869565217391304,0.23636363636363636,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00028,0.10869565217391304,0.23636363636363636,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00029,0.17391304347826086,0.19999999999999998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00030,0.17391304347826086,0.19999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00031,0.09782608695652173,0.18181818181818182,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00032,0.09782608695652173,0.18181818181818182,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00033,0.15217391304347827,0.23636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00034,0.15217391304347827,0.23636363636363636,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
img00035,0.13043478260869565,0.43636363636363634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00036,0.13043478260869565,0.43636363636363634,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00037,0.10869565217391304,0.21818181818181817,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00038,0.10869565217391304,0.21818181818181817,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00039,0.34782608695652173,0.8363636363636363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00040,0.34782608695652173,0.8363636363636363,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00041,0.043478260869565216,0.5636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00042,0.043478260869565216,0.5636363636363636,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00043,0.11956521739130435,0.14545454545454545,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00044,0.11956521739130435,0.14545454545454545,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00045,0.07608695652173914,0.9272727272727272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00046,0.07608695652173914,0.9272727272727272,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00047,0.03260869565217391,0.5636363636363636,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00048,0.03260869565217391,0.5636363636363636,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00049,0.19565217391304346,0.2545454545454545,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
img00050,0.19565217391304346,0.2545454545454545,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
img00051,0.03260869565217391,0.5636363636363636,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00052,0.03260869565217391,0.5636363636363636,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00053,0.15217391304347827,0.9454545454545454,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00054,0.03260869565217391,0.8363636363636363,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00055,0.03260869565217391,0.8363636363636363,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00056,0.03260869565217391,0.9818181818181818,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00057,0.03260869565217391,0.9818181818181818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00058,0.09782608695652173,0.9454545454545454,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00059,0.09782608695652173,0.9454545454545454,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00060,0.18478260869565216,0.43636363636363634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
img00061,0.18478260869565216,0.43636363636363634,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
img00062,0.08695652173913043,0.9454545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00063,0.08695652173913043,0.9454545454545454,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00064,0.10869565217391304,0.2727272727272727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
img00065,0.10869565217391304,0.2727272727272727,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
img00066,0.11956521739130435,0.14545454545454545,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00067,0.11956521739130435,0.14545454545454545,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00068,0.10869565217391304,0.2545454545454545,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
img00069,0.10869565217391304,0.2545454545454545,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
img00070,0.31521739130434784,0.2909090909090909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
